post,pre
4,6
6,5
5,5
5,4
4,5
5,4
4,4
4,3
3,5
5,5
5,4
4,7
7,5
5,4
4,5
5,36
36,967
967,7
7,7
7,5
5,5
5,6
6,4
4,4
4,3
3,110
110,3
3,4
4,113
113,5
5,18
18,6
6,2
2,4
4,7
7,5
5,8
8,5
5,3
3,14
14,2
2,6
6,5
5,2
2,5
5,267
267,4
4,7
7,13
13,3
3,4
4,6
6,4
4,2
2,4
4,3
3,5
5,6
6,529
529,14
14,4
4,4
4,8
8,4
4,8
8,8
8,10
10,14
14,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,3
3,2
2,4
4,5
5,4
4,4
4,4
4,4
4,3
3,4
4,9
9,4
4,5
5,4
4,6
6,11
11,4
4,5
5,4
4,3
3,4
4,4
4,4
4,5
5,4
4,4
4,4
4,4
4,3
3,5
5,3
3,2
2,16
16,4
4,5
5,10
10,3
3,6
6,5
5,6
6,6
6,6
6,6
6,6
6,5
5,4
4,4
4,4
4,6
6,7
7,4
4,4
4,2
2,4
4,4
4,5
5,7
7,4
4,56
56,4
4,5
5,25
25,7
7,4
4,6
6,4
4,6
6,5
5,809
809,4
4,4
4,3
3,2
2,2
2,168
168,4
4,518
518,5
5,5
5,5
5,5
5,5
5,30
30,2
2,5
5,8
8,121
121,395
395,4
4,5
5,4
4,4
4,4
4,5
5,4
4,228
228,6
6,3
3,7
7,7
7,6
6,10
10,8
8,4
4,4
4,5
5,5
5,4
4,5
5,10
10,6
6,6
6,4
4,5
5,4
4,5
5,5
5,5
5,5
5,6
6,4
4,128
128,4
4,6
6,6
6,4
4,5
5,3
3,7
7,3
3,4
4,24
24,5
5,7
7,2
2,5
5,9
9,5
5,9
9,3
3,4
4,7
7,4
4,7
7,2
2,111
111,9
9,4
4,5
5,4
4,5
5,3
3,3
3,5
5,4
4,5
5,4
4,13
13,5
5,58
58,5
5,3
3,5
5,4
4,0
0,4
4,4
4,2
2,5
5,4
4,6
6,5
5,4
4,4
4,3
3,3
3,4
4,3
3,4
4,5
5,4
4,5
5,3
3,4
4,5
5,4
4,4
4,4
4,5
5,4
4,5
5,4
4,4
4,3
3,4
4,4
4,5
5,4
4,4
4,5
5,4
4,4
4,4
4,4
4,4
4,3
3,7
7,6
6,3
3,4
4,4
4,4
4,3
3,5
5,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,5
5,4
4,3
3,4
4,4
4,3
3,2
2,5
5,4
4,5
5,1
1,3
3,7
7,3
3,3
3,2
2,3
3,4
4,5
5,4
4,6
6,4
4,4
4,7
7,3
3,4
4,4
4,4
4,3
3,6
6,4
4,3
3,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,6
6,3
3,5
5,4
4,4
4,4
4,2
2,4
4,10
10,4
4,3
3,4
4,228
228,5
5,4
4,5
5,4
4,5
5,4
4,5
5,5
5,4
4,5
5,4
4,5
5,4
4,5
5,5
5,4
4,5
5,4
4,5
5,4
4,5
5,5
5,4
4,5
5,4
4,5
5,4
4,5
5,5
5,4
4,5
5,4
4,5
5,4
4,5
5,5
5,4
4,5
5,4
4,5
5,5
5,4
4,5
5,4
4,5
5,4
4,5
5,5
5,2
2,202
202,8
8,7
7,4
4,2
2,4
4,5
5,4
4,6
6,4
4,3
3,4
4,5
5,5
5,5
5,5
5,5
5,5
5,3
3,4
4,5
5,11
11,29
29,4
4,4
4,222
222,1
1,5
5,5
5,6
6,5
5,5
5,5
5,6
6,4
4,5
5,4
4,4
4,9
9,57
57,4
4,85
85,4
4,353
353,5
5,4
4,3
3,3
3,3
3,2
2,6
6,4
4,3
3,4
4,4
4,4
4,5
5,2
2,5
5,4
4,3
3,9
9,5
5,4
4,2
2,5
5,4
4,5
5,4
4,7
7,3
3,5
5,105
105,4
4,6
6,6
6,4
4,4
4,4
4,4
4,2
2,4
4,2
2,4
4,10
10,4
4,8
8,9
9,384
384,3
3,2
2,5
5,4
4,4
4,4
4,5
5,59
59,3
3,6
6,4
4,1175
1175,4
4,3
3,4
4,3
3,7
7,4
4,5
5,14
14,4
4,3
3,3
3,3
3,4
4,4
4,7
7,6
6,4
4,4
4,4
4,4
4,5
5,4
4,18
18,5
5,4
4,166
166,9
9,4
4,3
3,131
131,4
4,5
5,8
8,10
10,3
3,10
10,3
3,7
7,30
30,3
3,5
5,6
6,4
4,5
5,3
3,115
115,6
6,216
216,5
5,4
4,4
4,4
4,4
4,4
4,9
9,2
2,6
6,5
5,4
4,3
3,6
6,1
1,4
4,3
3,4
4,7
7,4
4,1
1,3
3,5
5,4
4,5
5,4
4,3
3,6
6,11
11,9
9,13
13,13
13,4
4,8
8,21
21,4
4,8
8,4
4,8
8,4
4,4
4,4
4,3
3,5
5,5
5,4
4,4
4,4
4,6
6,5
5,7
7,4
4,5
5,3
3,4
4,2
2,3
3,4
4,4
4,4
4,5
5,4
4,3
3,4
4,4
4,4
4,4
4,4
4,5
5,6
6,4
4,4
4,5
5,4
4,3
3,5
5,4
4,4
4,1
1,4
4,4
4,3
3,7
7,4
4,11
11,3
3,4
4,4
4,3
3,4
4,5
5,3
3,4
4,4
4,3
3,4
4,3
3,6
6,4
4,4
4,4
4,4
4,3
3,5
5,4
4,5
5,4
4,4
4,5
5,6
6,4
4,4
4,6
6,4
4,4
4,3
3,4
4,3
3,4
4,4
4,6
6,3
3,3
3,3
3,4
4,3
3,8
8,4
4,3
3,5
5,5
5,5
5,4
4,3
3,5
5,7
7,6
6,5
5,5
5,7
7,3
3,4
4,5
5,5
5,4
4,3
3,5
5,6
6,8
8,4
4,5
5,5
5,4
4,4
4,4
4,6
6,7
7,1
1,4
4,8
8,4
4,5
5,5
5,4
4,5
5,5
5,3
3,4
4,4
4,8
8,4
4,2
2,6
6,6
6,4
4,7
7,4
4,5
5,4
4,31
31,5
5,529
529,5
5,4
4,11
11,5
5,10
10,3
3,4
4,5
5,3
3,9
9,4
4,3
3,5
5,2
2,3
3,5
5,5
5,5
5,5
5,5
5,9
9,5
5,8
8,7
7,4
4,7
7,8
8,6
6,7
7,3
3,5
5,4
4,6
6,4
4,4
4,5
5,5
5,15
15,5
5,4
4,5
5,2
2,4
4,3
3,5
5,3
3,4
4,5
5,3
3,4
4,4
4,3
3,4
4,4
4,2
2,5
5,178
178,4
4,11
11,4
4,4
4,8
8,4
4,5
5,5
5,6
6,4
4,4
4,2
2,6
6,5
5,4
4,5
5,5
5,5
5,4
4,4
4,24
24,4
4,3
3,5
5,6
6,3
3,11
11,4
4,8
8,4
4,4
4,4
4,4
4,3
3,4
4,6
6,6
6,3
3,4
4,4
4,3
3,14
14,4
4,4
4,4
4,6
6,4
4,4
4,4
4,4
4,3
3,6
6,4
4,4
4,9
9,3
3,4
4,4
4,15
15,8
8,3
3,4
4,4
4,5
5,3
3,4
4,8
8,4
4,7
7,4
4,5
5,575
575,4
4,4
4,5
5,6
6,5
5,4
4,4
4,4
4,7
7,23
23,7
7,3
3,4
4,7
7,7
7,5
5,3
3,4
4,4
4,4
4,4
4,4
4,4
4,118
118,10
10,8
8,5
5,8
8,5
5,4
4,4
4,10
10,4
4,6
6,5
5,6
6,2
2,5
5,5
5,4
4,7
7,4
4,4
4,9
9,10
10,3
3,13
13,2
2,5
5,4
4,4
4,4
4,5
5,5
5,16
16,3
3,32
32,6
6,3
3,4
4,4
4,8
8,3
3,3
3,4
4,4
4,9
9,4
4,5
5,4
4,4
4,4
4,7
7,4
4,8
8,4
4,4
4,3
3,6
6,8
8,3
3,4
4,4
4,4
4,4
4,7
7,4
4,3
3,5
5,4
4,4
4,5
5,3
3,4
4,4
4,4
4,7
7,4
4,7
7,4
4,3
3,4
4,4
4,5
5,4
4,4
4,4
4,4
4,4
4,4
4,7
7,8
8,4
4,4
4,3
3,33
33,4
4,5
5,4
4,3
3,4
4,5
5,3
3,4
4,4
4,7
7,4
4,4
4,7
7,4
4,19
19,8
8,3
3,18
18,10
10,10
10,15
15,5
5,5
5,20
20,525
525,4
4,3
3,5
5,3
3,3
3,5
5,3
3,4
4,4
4,3
3,5
5,5
5,3
3,5
5,4
4,5
5,3
3,4
4,4
4,3
3,21
21,3
3,3
3,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,70
70,3
3,10
10,7
7,4
4,4
4,3
3,4
4,3
3,4
4,6
6,0
0,5
5,4
4,5
5,6
6,5
5,3
3,4
4,3
3,4
4,5
5,4
4,4
4,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,1
1,4
4,3
3,23
23,2
2,4
4,4
4,4
4,3
3,4
4,4
4,2
2,4
4,1
1,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,1
1,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,2
2,3
3,5
5,3
3,5
5,2
2,3
3,4
4,3
3,4
4,4
4,3
3,4
4,2
2,9
9,4
4,8
8,3
3,5
5,3
3,4
4,4
4,3
3,4
4,4
4,3
3,4
4,2
2,4
4,4
4,5
5,3
3,4
4,4
4,1
1,4
4,3
3,4
4,5
5,4
4,6
6,4
4,3
3,4
4,3
3,4
4,4
4,2
2,3
3,3
3,3
3,5
5,3
3,5
5,3
3,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,2
2,3
3,3
3,4
4,3
3,4
4,2
2,4
4,3
3,4
4,5
5,3
3,4
4,4
4,4
4,4
4,2
2,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,2
2,4
4,4
4,5
5,1
1,4
4,5
5,3
3,3
3,4
4,4
4,3
3,4
4,5
5,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,2
2,4
4,3
3,3
3,2
2,4
4,5
5,4
4,3
3,3
3,4
4,4
4,5
5,4
4,3
3,4
4,4
4,4
4,4
4,2
2,3
3,4
4,4
4,3
3,4
4,4
4,1
1,4
4,4
4,4
4,3
3,4
4,2
2,5
5,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,2
2,4
4,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,2
2,3
3,5
5,4
4,0
0,3
3,4
4,1
1,4
4,4
4,4
4,370
370,3
3,4
4,4
4,4
4,4
4,4
4,3
3,5
5,4
4,3
3,4
4,2
2,4
4,3
3,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,5
5,3
3,4
4,4
4,5
5,4
4,2
2,5
5,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,3
3,4
4,5
5,3
3,4
4,4
4,3
3,4
4,5
5,3
3,2
2,2
2,4
4,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,2
2,2
2,5
5,4
4,4
4,4
4,3
3,4
4,3
3,4
4,4
4,3
3,5
5,3
3,4
4,4
4,4
4,3
3,2
2,3
3,4
4,4
4,4
4,3
3,4
4,3
3,3
3,4
4,4
4,4
4,4
4,4
4,5
5,3
3,3
3,4
4,4
4,4
4,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,51
51,4
4,4
4,4
4,2
2,2
2,4
4,4
4,4
4,3
3,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,2
2,4
4,4
4,1
1,5
5,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,2
2,4
4,4
4,4
4,4
4,3
3,3
3,4
4,5
5,4
4,4
4,4
4,5
5,4
4,3
3,4
4,3
3,4
4,4
4,1
1,4
4,3
3,4
4,5
5,3
3,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,4
4,4
4,5
5,4
4,3
3,4
4,3
3,2
2,2
2,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,2
2,5
5,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,5
5,3
3,4
4,3
3,5
5,4
4,3
3,4
4,2
2,3
3,4
4,4
4,4
4,4
4,5
5,3
3,3
3,4
4,4
4,4
4,4
4,4
4,4
4,2
2,3
3,4
4,5
5,398
398,4
4,4
4,4
4,4
4,5
5,3
3,4
4,4
4,4
4,3
3,3
3,0
0,2
2,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,3
3,4
4,4
4,4
4,4
4,4
4,5
5,3
3,2
2,4
4,4
4,4
4,4
4,3
3,5
5,4
4,2
2,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,4
4,4
4,5
5,5
5,3
3,7
7,5
5,3
3,8
8,6
6,4
4,21
21,4
4,7
7,4
4,4
4,5
5,5
5,6
6,4
4,3
3,5
5,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,124
124,0
0,4
4,4
4,3
3,3
3,4
4,4
4,3
3,5
5,4
4,2
2,4
4,3
3,4
4,3
3,2
2,4
4,4
4,3
3,4
4,3
3,5
5,4
4,4
4,5
5,2
2,3
3,5
5,4
4,5
5,3
3,4
4,4
4,3
3,4
4,4
4,4
4,5
5,3
3,4
4,3
3,3
3,3
3,1
1,4
4,4
4,4
4,4
4,5
5,3
3,3
3,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,5
5,5
5,3
3,3
3,2
2,4
4,4
4,4
4,4
4,3
3,4
4,2
2,4
4,4
4,4
4,3
3,4
4,4
4,5
5,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,5
5,4
4,4
4,4
4,509
509,3
3,5
5,3
3,4
4,5
5,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,3
3,4
4,4
4,3
3,5
5,3
3,4
4,4
4,5
5,4
4,5
5,4
4,4
4,3
3,35
35,5
5,5
5,3
3,4
4,3
3,4
4,4
4,5
5,3
3,4
4,5
5,3
3,4
4,3
3,5
5,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,5
5,4
4,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,3
3,5
5,3
3,4
4,4
4,4
4,3
3,3
3,4
4,4
4,4
4,4
4,3
3,4
4,5
5,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,3
3,5
5,3
3,4
4,3
3,4
4,4
4,4
4,4
4,3
3,4
4,5
5,5
5,303
303,2
2,4
4,4
4,5
5,2
2,4
4,3
3,4
4,4
4,4
4,3
3,4
4,3
3,4
4,6
6,3
3,5
5,4
4,5
5,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,5
5,3
3,3
3,3
3,4
4,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,3
3,5
5,4
4,4
4,5
5,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,3
3,8
8,5
5,3
3,4
4,3
3,4
4,5
5,4
4,4
4,3
3,4
4,4
4,5
5,3
3,4
4,4
4,4
4,4
4,3
3,3
3,3
3,4
4,4
4,3
3,364
364,3
3,4
4,5
5,4
4,2
2,3
3,5
5,4
4,4
4,3
3,5
5,3
3,4
4,4
4,3
3,4
4,2
2,4
4,4
4,4
4,4
4,4
4,3
3,2
2,4
4,4
4,4
4,4
4,3
3,4
4,4
4,3
3,3
3,3
3,5
5,4
4,3
3,5
5,3
3,4
4,3
3,5
5,12
12,7
7,4
4,4
4,4
4,3
3,5
5,6
6,3
3,3
3,5
5,2
2,3
3,4
4,2
2,4
4,15
15,10
10,2
2,3
3,4
4,3
3,5
5,5
5,16
16,3
3,4
4,3
3,4
4,2
2,3
3,5
5,2
2,11
11,4
4,5
5,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,13
13,4
4,4
4,3
3,4
4,3
3,4
4,4
4,4
4,3
3,4
4,3
3,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,584
584,6
6,5
5,4
4,5
5,14
14,5
5,3
3,3
3,3
3,5
5,2
2,9
9,5
5,3
3,4
4,61
61,92
92,1565
1565,26
26,8
8,4
4,1082
1082,4
4,3
3,3
3,3
3,4
4,10
10,4
4,4
4,3
3,5
5,5
5,3
3,4
4,4
4,6
6,6
6,4
4,4
4,6
6,5
5,3
3,4
4,4
4,3
3,4
4,2
2,3
3,4
4,17
17,4
4,4
4,5
5,5
5,4
4,5
5,13
13,4
4,4
4,4
4,39
39,6
6,41
41,5
5,6
6,5
5,1172
1172,4
4,6
6,3
3,7
7,5
5,5
5,5
5,3
3,70
70,4
4,6
6,9
9,82
82,10
10,5
5,4
4,4
4,1
1,12
12,542
542,1425
1425,5
5,5
5,5
5,5
5,2123
2123,2
2,12
12,3
3,6
6,7
7,4
4,9
9,4
4,4
4,8
8,7
7,5
5,4
4,4
4,4
4,4
4,3
3,4
4,3
3,4
4,3
3,4
4,3
3,4
4,3
3,4
4,3
3,0
0,4
4,23
23,4
4,3
3,4
4,248
248,3
3,3
3,31
31,4
4,1240
1240,3
3,4
4,4
4,5
5,4
4,3
3,4
4,4
4,3
3,2
2,4
4,5
5,5
5,5
5,5
5,4
4,2
2,2
2,5
5,5
5,3
3,6
6,5
5,5
5,4
4,4
4,5
5,3
3,5
5,4
4,3
3,5
5,4
4,4
4,4
4,4
4,4
4,5
5,4
4,14
14,2701
2701,83
83,5
5,3
3,5
5,86
86,5
5,5
5,4
4,5
5,9
9,5
5,5
5,3
3,253
253,1
1,5
5,6
6,929
929,4
4,7
7,389
389,7
7,4
4,6
6,11
11,66
66,5
5,26
26,9
9,12
12,4
4,5
5,18
18,14
14,257
257,5
5,4
4,4
4,3
3,4
4,3
3,5
5,26
26,4
4,4
4,5
5,4
4,5
5,4
4,5
5,4
4,4
4,5
5,6
6,4
4,5
5,8
8,290
290,18
18,89
89,5
5,4
4,4
4,9
9,4
4,25
25,8
8,6
6,6
6,4
4,3
3,4
4,90
90,9
9,4
4,5
5,5
5,4
4,2
2,6
6,4
4,10
10,4
4,8
8,5
5,5
5,4
4,7
7,3
3,3
3,445
445,4
4,13
13,5
5,33
33,763
763,48
48,6
6,7
7,3
3,5
5,3
3,5
5,3
3,3
3,2
2,7
7,6
6,5
5,6
6,50
50,5
5,3
3,4
4,25
25,4
4,6
6,16
16,9
9,4
4,5
5,8
8,5
5,3
3,17
17,3
3,4
4,4
4,3
3,65
65,4
4,297
297,89
89,28
28,4
4,17
17,4
4,5
5,3
3,5
5,5
5,5
5,8
8,673
673,3
3,5
5,3
3,6
6,5
5,4
4,4
4,5
5,3
3,4
4,11
11,54
54,1005
1005,5
5,5
5,4
4,5
5,3
3,6
6,8
8,3
3,4
4,6
6,13
13,5
5,4
4,47
47,3
3,3
3,4
4,3
3,4
4,4
4,4
4,371
371,37
37,15
15,150
150,5
5,11
11,13
13,10
10,84
84,55
55,51
51,4
4,46
46,4
4,4
4,15
15,7
7,4
4,6
6,4
4,4
4,9
9,4
4,4
4,41
41,46
46,464
464,7
7,2
2,8
8,3
3,5
5,5
5,4
4,3
3,4
4,4
4,20
20,4
4,4
4,3
3,3
3,5
5,5
5,4
4,5
5,5
5,4
4,5
5,5
5,4
4,5
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5
5,107
107,9
9,5
5,5
5,4
4,5
5,5
5,4
4,5
5,28
28,5
5,4
4,5
5,5
5,4
4,5
5,5
5,5
5,4
4,5
5,5
5,4
4,5
5,5
5,4
4,5
5,5
5,4
4,5
5,5
5,5
5,4
4,5
5,5
5,4
4,5
5,5
5,4
4,5
5,5
5,4
4,5
5,5
5,5
5,39
39,188
188,3
3,3
3,4
4,5
5,4
4,4
4,4
4,4
4,6
6,4
4,4
4,3
3,16
16,130
130,64
64,5
5,26
26,317
317,5
5,4
4,83
83,5
5,3
3,5
5,5
5,168
168,5
5,3
3,5
5,3
3,4
4,5
5,4
4,5
5,6
6,5
5,5
5,5
5,3
3,4
4,4
4,3
3,217
217,4
4,327
327,366
366,120
120,5
5,3
3,5
5,5
5,6
6,4
4,3
3,5
5,5
5,4
4,4
4,5
5,4
4,6
6,2
2,3
3,1
1,3
3,5
5,3
3,5
5,6
6,4
4,4
4,4
4,11
11,3
3,4
4,10
10,5
5,5
5,9
9,5
5,3
3,4
4,4
4,5
5,3
3,4
4,3
3,2
2,3
3,5
5,3
3,3
3,4
4,4
4,4
4,3
3,4
4,5
5,3
3,5
5,4
4,3
3,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,16
16,4
4,4
4,6
6,5
5,4
4,4
4,2
2,3
3,5
5,3
3,5
5,8
8,8
8,15
15,28
28,77
77,6
6,216
216,12
12,205
205,22
22,8
8,5
5,220
220,4
4,4
4,3
3,3
3,4
4,5
5,12
12,22
22,4
4,4
4,0
0,6
6,3
3,3
3,4
4,360
360,5
5,3
3,3
3,7
7,30
30,4
4,4
4,9
9,4
4,20
20,186
186,65
65,3
3,37
37,4
4,4
4,5
5,14
14,5
5,29
29,305
305,4
4,2
2,10
10,16
16,5
5,3
3,7
7,3
3,4
4,6
6,9
9,3
3,16
16,539
539,8
8,5
5,3
3,4
4,329
329,3
3,176
176,24
24,10
10,14
14,14
14,5
5,4
4,3
3,5
5,5
5,3
3,4
4,4
4,5
5,5
5,5
5,11
11,5
5,7
7,5
5,4
4,15
15,4
4,7
7,5
5,4
4,12
12,26
26,3
3,10
10,5
5,10
10,12
12,22
22,25
25,78
78,482
482,6
6,4
4,5
5,4
4,7
7,5
5,5
5,10
10,5
5,3
3,3
3,6
6,4
4,4
4,4
4,11
11,2
2,4
4,4
4,4
4,4
4,5
5,5
5,4
4,4
4,8
8,5
5,5
5,5
5,6
6,7
7,7
7,23
23,4
4,4
4,73
73,166
166,4
4,104
104,17
17,3
3,4
4,5
5,4
4,4
4,4
4,7
7,4
4,11
11,11
11,4
4,5
5,7
7,3
3,4
4,5
5,9
9,104
104,2
2,4
4,5
5,4
4,4
4,4
4,5
5,4
4,411
411,2
2,4
4,4
4,4
4,4
4,4
4,5
5,4
4,4
4,5
5,4
4,1
1,4
4,4
4,3
3,11
11,8
8,4
4,8
8,13
13,5
5,5
5,14
14,5
5,8
8,5
5,5
5,139
139,5
5,10
10,249
249,4
4,35
35,3
3,3
3,6
6,4
4,7
7,5
5,4
4,5
5,4
4,4
4,5
5,4
4,3
3,5
5,5
5,4
4,4
4,5
5,3
3,4
4,4
4,4
4,85
85,11
11,5
5,4
4,4
4,4
4,4
4,3
3,3
3,7
7,3
3,4
4,4
4,4
4,9
9,8
8,33
33,4
4,4
4,4
4,6
6,4
4,3
3,4
4,4
4,37
37,3
3,692
692,4
4,4
4,30
30,1502
1502,7
7,5
5,4
4,3
3,5
5,4
4,4
4,4
4,5
5,5
5,7
7,5
5,3
3,4
4,5
5,5
5,8
8,43
43,17
17,4
4,4
4,8
8,4
4,4
4,4
4,4
4,5
5,4
4,4
4,298
298,25
25,8
8,5
5,13
13,4
4,5
5,6
6,23
23,6
6,19
19,154
154,8
8,4
4,5
5,3
3,32
32,3
3,4
4,6
6,547
547,3
3,4
4,5
5,3
3,9
9,109
109,3
3,24
24,4
4,5
5,3
3,5
5,6
6,5
5,5
5,19
19,5
5,4
4,4
4,31
31,209
209,4
4,4
4,5
5,52
52,8
8,4
4,32
32,3
3,120
120,36
36,23
23,194
194,2
2,180
180,5
5,5
5,4
4,5
5,4
4,4
4,6
6,5
5,4
4,339
339,5
5,6
6,4
4,6
6,2
2,6
6,4
4,4
4,6
6,4
4,4
4,556
556,36
36,4
4,445
445,371
371,6
6,4
4,2
2,6
6,5
5,4
4,5
5,8
8,3
3,4
4,108
108,13
13,779
779,16
16,7
7,432
432,4
4,31
31,15
15,25
25,331
331,8
8,3
3,7
7,3
3,4
4,44
44,1
1,4
4,26
26,3
3,11
11,13
13,10
10,36
36,20
20,8
8,7
7,16
16,8
8,9
9,5
5,8
8,4
4,6
6,11
11,6
6,8
8,59
59,3
3,644
644,4
4,3
3,80
80,46
46,167
167,9
9,147
147,7
7,3
3,4
4,4
4,1
1,4
4,4
4,5
5,51
51,287
287,39
39,14
14,78
78,451
451,4
4,10
10,9
9,4
4,5
5,7
7,36
36,7
7,7
7,135
135,231
231,10
10,131
131,4
4,241
241,5
5,724
724,10
10,4
4,126
126,12
12,233
233,13
13,275
275,5
5,22
22,5
5,3
3,43
43,4
4,3
3,7
7,3
3,5
5,4
4,34
34,5
5,4
4,5
5,4
4,4
4,4
4,3
3,3
3,4
4,4
4,4
4,5
5,11
11,4
4,4
4,6
6,4
4,4
4,5
5,11
11,4
4,5
5,2
2,4
4,4
4,31
31,5
5,4
4,6
6,4
4,17
17,4
4,531
531,11
11,146
146,26
26,27
27,8
8,19
19,6
6,111
111,7
7,30
30,31
31,2
2,27
27,16
16,5
5,4
4,14
14,20
20,4
4,27
27,7
7,783
783,4
4,4
4,7
7,5
5,4
4,8
8,13
13,4
4,5
5,4
4,3
3,2
2,9
9,2
2,7
7,12
12,3
3,7
7,5
5,4
4,4
4,3
3,7
7,4
4,159
159,58
58,4
4,77
77,25
25,12
12,22
22,29
29,248
248,16
16,132
132,4
4,5
5,4
4,5
5,5
5,9
9,4
4,10
10,13
13,4
4,4
4,4
4,4
4,5
5,4
4,3
3,6
6,3
3,5
5,4
4,4
4,137
137,7
7,4
4,8
8,255
255,1
1,5
5,4
4,4
4,3
3,4
4,5
5,4
4,3
3,4
4,4
4,3
3,6
6,54
54,3
3,5
5,3
3,5
5,5
5,9
9,4
4,6
6,5
5,3
3,19
19,4
4,82
82,5
5,15
15,17
17,138
138,4
4,5
5,3
3,4
4,5
5,31
31,2
2,4
4,2
2,4
4,3
3,8
8,5
5,7
7,191
191,5
5,4
4,4
4,4
4,5
5,4
4,5
5,4
4,2
2,4
4,27
27,5
5,4
4,6
6,5
5,4
4,4
4,97
97,4
4,4
4,4
4,4
4,4
4,4
4,4
4,2
2,4
4,8
8,10
10,4
4,4
4,4
4,5
5,5
5,14
14,4
4,4
4,4
4,22
22,151
151,3
3,4
4,454
454,4
4,4
4,4
4,7
7,9
9,3
3,11
11,4
4,4
4,4
4,4
4,8
8,3
3,14
14,13
13,4
4,14
14,14
14,6
6,5
5,35
35,4
4,6
6,8
8,6
6,8
8,5
5,4
4,6
6,5
5,4
4,5
5,39
39,14
14,2
2,10
10,4
4,6
6,4
4,4
4,4
4,5
5,4
4,4
4,9
9,2
2,5
5,4
4,5
5,21
21,4
4,64
64,5
5,4
4,4
4,14
14,5
5,5
